region,abbr,id,year,voting,continent
Turkey,TUR,99,1950,100,Asia
Turkey,TUR,99,1951,100,Asia
Turkey,TUR,99,1952,100,Asia
Turkey,TUR,99,1953,100,Asia
Turkey,TUR,99,1954,100,Asia
Turkey,TUR,99,1955,100,Asia
Turkey,TUR,99,1956,100,Asia
Turkey,TUR,99,1957,100,Asia
Turkey,TUR,99,1958,100,Asia
Turkey,TUR,99,1959,100,Asia
Turkey,TUR,99,1960,0,Asia
Turkey,TUR,99,1961,100,Asia
Turkey,TUR,99,1962,100,Asia
Turkey,TUR,99,1963,100,Asia
Turkey,TUR,99,1964,100,Asia
Turkey,TUR,99,1965,100,Asia
Turkey,TUR,99,1966,100,Asia
Turkey,TUR,99,1967,100,Asia
Turkey,TUR,99,1968,100,Asia
Turkey,TUR,99,1969,100,Asia
Turkey,TUR,99,1970,100,Asia
Turkey,TUR,99,1971,100,Asia
Turkey,TUR,99,1972,100,Asia
Turkey,TUR,99,1973,100,Asia
Turkey,TUR,99,1974,100,Asia
Turkey,TUR,99,1975,100,Asia
Turkey,TUR,99,1976,100,Asia
Turkey,TUR,99,1977,100,Asia
Turkey,TUR,99,1978,100,Asia
Turkey,TUR,99,1979,100,Asia
Turkey,TUR,99,1980,0,Asia
Turkey,TUR,99,1981,0,Asia
Turkey,TUR,99,1982,0,Asia
Turkey,TUR,99,1983,100,Asia
Turkey,TUR,99,1984,100,Asia
Turkey,TUR,99,1985,100,Asia
Turkey,TUR,99,1986,100,Asia
Turkey,TUR,99,1987,100,Asia
Turkey,TUR,99,1988,100,Asia
Turkey,TUR,99,1989,100,Asia
Turkey,TUR,99,1990,100,Asia
Turkey,TUR,99,1991,100,Asia
Turkey,TUR,99,1992,100,Asia
Turkey,TUR,99,1993,100,Asia
Turkey,TUR,99,1994,100,Asia
Turkey,TUR,99,1995,100,Asia
Turkey,TUR,99,1996,100,Asia
Turkey,TUR,99,1997,100,Asia
Turkey,TUR,99,1998,100,Asia
Turkey,TUR,99,1999,100,Asia
Turkey,TUR,99,2000,100,Asia
Ukraine,UKR,100,1990,100,Europe
Ukraine,UKR,100,1991,100,Europe
Ukraine,UKR,100,1992,100,Europe
Ukraine,UKR,100,1993,100,Europe
Ukraine,UKR,100,1994,100,Europe
Ukraine,UKR,100,1995,100,Europe
Ukraine,UKR,100,1996,100,Europe
Ukraine,UKR,100,1997,100,Europe
Ukraine,UKR,100,1998,100,Europe
Ukraine,UKR,100,1999,100,Europe
Ukraine,UKR,100,2000,100,Europe
United Kingdom,GBR,101,1900,0,Europe
United Kingdom,GBR,101,1901,0,Europe
United Kingdom,GBR,101,1902,0,Europe
United Kingdom,GBR,101,1903,0,Europe
United Kingdom,GBR,101,1904,0,Europe
United Kingdom,GBR,101,1905,0,Europe
United Kingdom,GBR,101,1906,0,Europe
United Kingdom,GBR,101,1907,0,Europe
United Kingdom,GBR,101,1908,0,Europe
United Kingdom,GBR,101,1909,0,Europe
United Kingdom,GBR,101,1910,0,Europe
United Kingdom,GBR,101,1911,0,Europe
United Kingdom,GBR,101,1912,0,Europe
United Kingdom,GBR,101,1913,0,Europe
United Kingdom,GBR,101,1914,0,Europe
United Kingdom,GBR,101,1915,0,Europe
United Kingdom,GBR,101,1916,0,Europe
United Kingdom,GBR,101,1917,0,Europe
United Kingdom,GBR,101,1918,80,Europe
United Kingdom,GBR,101,1919,80,Europe
United Kingdom,GBR,101,1920,80,Europe
United Kingdom,GBR,101,1921,80,Europe
United Kingdom,GBR,101,1922,80,Europe
United Kingdom,GBR,101,1923,80,Europe
United Kingdom,GBR,101,1924,80,Europe
United Kingdom,GBR,101,1925,80,Europe
United Kingdom,GBR,101,1926,80,Europe
United Kingdom,GBR,101,1927,80,Europe
United Kingdom,GBR,101,1928,80,Europe
United Kingdom,GBR,101,1929,100,Europe
United Kingdom,GBR,101,1930,100,Europe
United Kingdom,GBR,101,1931,100,Europe
United Kingdom,GBR,101,1932,100,Europe
United Kingdom,GBR,101,1933,100,Europe
United Kingdom,GBR,101,1934,100,Europe
United Kingdom,GBR,101,1935,100,Europe
United Kingdom,GBR,101,1936,100,Europe
United Kingdom,GBR,101,1937,100,Europe
United Kingdom,GBR,101,1938,100,Europe
United Kingdom,GBR,101,1939,100,Europe
United Kingdom,GBR,101,1940,100,Europe
United Kingdom,GBR,101,1941,100,Europe
United Kingdom,GBR,101,1942,100,Europe
United Kingdom,GBR,101,1943,100,Europe
United Kingdom,GBR,101,1944,100,Europe
United Kingdom,GBR,101,1945,100,Europe
United Kingdom,GBR,101,1946,100,Europe
United Kingdom,GBR,101,1947,100,Europe
United Kingdom,GBR,101,1948,100,Europe
United Kingdom,GBR,101,1949,100,Europe
United Kingdom,GBR,101,1950,100,Europe
United Kingdom,GBR,101,1951,100,Europe
United Kingdom,GBR,101,1952,100,Europe
United Kingdom,GBR,101,1953,100,Europe
United Kingdom,GBR,101,1954,100,Europe
United Kingdom,GBR,101,1955,100,Europe
United Kingdom,GBR,101,1956,100,Europe
United Kingdom,GBR,101,1957,100,Europe
United Kingdom,GBR,101,1958,100,Europe
United Kingdom,GBR,101,1959,100,Europe
United Kingdom,GBR,101,1960,100,Europe
United Kingdom,GBR,101,1961,100,Europe
United Kingdom,GBR,101,1962,100,Europe
United Kingdom,GBR,101,1963,100,Europe
United Kingdom,GBR,101,1964,100,Europe
United Kingdom,GBR,101,1965,100,Europe
United Kingdom,GBR,101,1966,100,Europe
United Kingdom,GBR,101,1967,100,Europe
United Kingdom,GBR,101,1968,100,Europe
United Kingdom,GBR,101,1969,100,Europe
United Kingdom,GBR,101,1970,100,Europe
United Kingdom,GBR,101,1971,100,Europe
United Kingdom,GBR,101,1972,100,Europe
United Kingdom,GBR,101,1973,100,Europe
United Kingdom,GBR,101,1974,100,Europe
United Kingdom,GBR,101,1975,100,Europe
United Kingdom,GBR,101,1976,100,Europe
United Kingdom,GBR,101,1977,100,Europe
United Kingdom,GBR,101,1978,100,Europe
United Kingdom,GBR,101,1979,100,Europe
United Kingdom,GBR,101,1980,100,Europe
United Kingdom,GBR,101,1981,100,Europe
United Kingdom,GBR,101,1982,100,Europe
United Kingdom,GBR,101,1983,100,Europe
United Kingdom,GBR,101,1984,100,Europe
United Kingdom,GBR,101,1985,100,Europe
United Kingdom,GBR,101,1986,100,Europe
United Kingdom,GBR,101,1987,100,Europe
United Kingdom,GBR,101,1988,100,Europe
United Kingdom,GBR,101,1989,100,Europe
United Kingdom,GBR,101,1990,100,Europe
United Kingdom,GBR,101,1991,100,Europe
United Kingdom,GBR,101,1992,100,Europe
United Kingdom,GBR,101,1993,100,Europe
United Kingdom,GBR,101,1994,100,Europe
United Kingdom,GBR,101,1995,100,Europe
United Kingdom,GBR,101,1996,100,Europe
United Kingdom,GBR,101,1997,100,Europe
United Kingdom,GBR,101,1998,100,Europe
United Kingdom,GBR,101,1999,100,Europe
United Kingdom,GBR,101,2000,100,Europe
Uruguay,URY,102,1900,0,Americas
Uruguay,URY,102,1901,0,Americas
Uruguay,URY,102,1902,0,Americas
Uruguay,URY,102,1903,0,Americas
Uruguay,URY,102,1904,0,Americas
Uruguay,URY,102,1905,0,Americas
Uruguay,URY,102,1906,0,Americas
Uruguay,URY,102,1907,0,Americas
Uruguay,URY,102,1908,0,Americas
Uruguay,URY,102,1909,0,Americas
Uruguay,URY,102,1910,0,Americas
Uruguay,URY,102,1911,0,Americas
Uruguay,URY,102,1912,0,Americas
Uruguay,URY,102,1913,0,Americas
Uruguay,URY,102,1914,0,Americas
Uruguay,URY,102,1915,0,Americas
Uruguay,URY,102,1916,0,Americas
Uruguay,URY,102,1917,0,Americas
Uruguay,URY,102,1918,0,Americas
Uruguay,URY,102,1919,0,Americas
Uruguay,URY,102,1920,0,Americas
Uruguay,URY,102,1921,0,Americas
Uruguay,URY,102,1922,0,Americas
Uruguay,URY,102,1923,0,Americas
Uruguay,URY,102,1924,0,Americas
Uruguay,URY,102,1925,0,Americas
Uruguay,URY,102,1926,0,Americas
Uruguay,URY,102,1927,0,Americas
Uruguay,URY,102,1928,0,Americas
Uruguay,URY,102,1929,0,Americas
Uruguay,URY,102,1930,0,Americas
Uruguay,URY,102,1931,0,Americas
Uruguay,URY,102,1932,0,Americas
Uruguay,URY,102,1933,0,Americas
Uruguay,URY,102,1934,0,Americas
Uruguay,URY,102,1935,0,Americas
Uruguay,URY,102,1936,0,Americas
Uruguay,URY,102,1937,0,Americas
Uruguay,URY,102,1938,100,Americas
Uruguay,URY,102,1939,100,Americas
Uruguay,URY,102,1940,100,Americas
Uruguay,URY,102,1941,100,Americas
Uruguay,URY,102,1942,100,Americas
Uruguay,URY,102,1943,100,Americas
Uruguay,URY,102,1944,100,Americas
Uruguay,URY,102,1945,100,Americas
Uruguay,URY,102,1946,100,Americas
Uruguay,URY,102,1947,100,Americas
Uruguay,URY,102,1948,100,Americas
Uruguay,URY,102,1949,100,Americas
Uruguay,URY,102,1950,100,Americas
Uruguay,URY,102,1951,100,Americas
Uruguay,URY,102,1952,100,Americas
Uruguay,URY,102,1953,100,Americas
Uruguay,URY,102,1954,100,Americas
Uruguay,URY,102,1955,100,Americas
Uruguay,URY,102,1956,100,Americas
Uruguay,URY,102,1957,100,Americas
Uruguay,URY,102,1958,100,Americas
Uruguay,URY,102,1959,100,Americas
Uruguay,URY,102,1960,100,Americas
Uruguay,URY,102,1961,100,Americas
Uruguay,URY,102,1962,100,Americas
Uruguay,URY,102,1963,100,Americas
Uruguay,URY,102,1964,100,Americas
Uruguay,URY,102,1965,100,Americas
Uruguay,URY,102,1966,100,Americas
Uruguay,URY,102,1967,100,Americas
Uruguay,URY,102,1968,100,Americas
Uruguay,URY,102,1969,100,Americas
Uruguay,URY,102,1970,100,Americas
Uruguay,URY,102,1971,100,Americas
Uruguay,URY,102,1972,100,Americas
Uruguay,URY,102,1973,0,Americas
Uruguay,URY,102,1974,0,Americas
Uruguay,URY,102,1975,0,Americas
Uruguay,URY,102,1976,0,Americas
Uruguay,URY,102,1977,0,Americas
Uruguay,URY,102,1978,0,Americas
Uruguay,URY,102,1979,0,Americas
Uruguay,URY,102,1980,0,Americas
Uruguay,URY,102,1981,0,Americas
Uruguay,URY,102,1982,0,Americas
Uruguay,URY,102,1983,0,Americas
Uruguay,URY,102,1984,0,Americas
Uruguay,URY,102,1985,100,Americas
Uruguay,URY,102,1986,100,Americas
Uruguay,URY,102,1987,100,Americas
Uruguay,URY,102,1988,100,Americas
Uruguay,URY,102,1989,100,Americas
Uruguay,URY,102,1990,100,Americas
Uruguay,URY,102,1991,100,Americas
Uruguay,URY,102,1992,100,Americas
Uruguay,URY,102,1993,100,Americas
Uruguay,URY,102,1994,100,Americas
Uruguay,URY,102,1995,100,Americas
Uruguay,URY,102,1996,100,Americas
Uruguay,URY,102,1997,100,Americas
Uruguay,URY,102,1998,100,Americas
Uruguay,URY,102,1999,100,Americas
Uruguay,URY,102,2000,100,Americas
Algeria,DZA,103,1900,0,Africa
Algeria,DZA,103,1901,0,Africa
Algeria,DZA,103,1902,0,Africa
Algeria,DZA,103,1903,0,Africa
Algeria,DZA,103,1904,0,Africa
Algeria,DZA,103,1905,0,Africa
Algeria,DZA,103,1906,0,Africa
Algeria,DZA,103,1907,0,Africa
Algeria,DZA,103,1908,0,Africa
Algeria,DZA,103,1909,0,Africa
Algeria,DZA,103,1910,0,Africa
Algeria,DZA,103,1911,0,Africa
Algeria,DZA,103,1912,0,Africa
Algeria,DZA,103,1913,0,Africa
Algeria,DZA,103,1914,0,Africa
Algeria,DZA,103,1915,0,Africa
Algeria,DZA,103,1916,0,Africa
Algeria,DZA,103,1917,0,Africa
Algeria,DZA,103,1918,0,Africa
Algeria,DZA,103,1919,0,Africa
Algeria,DZA,103,1920,0,Africa
Algeria,DZA,103,1921,0,Africa
Algeria,DZA,103,1922,0,Africa
Algeria,DZA,103,1923,0,Africa
Algeria,DZA,103,1924,0,Africa
Algeria,DZA,103,1925,0,Africa
Algeria,DZA,103,1926,0,Africa
Algeria,DZA,103,1927,0,Africa
Algeria,DZA,103,1928,0,Africa
Algeria,DZA,103,1929,0,Africa
Algeria,DZA,103,1930,0,Africa
Algeria,DZA,103,1931,0,Africa
Algeria,DZA,103,1932,0,Africa
Algeria,DZA,103,1933,0,Africa
Algeria,DZA,103,1934,0,Africa
Algeria,DZA,103,1935,0,Africa
Algeria,DZA,103,1936,0,Africa
Algeria,DZA,103,1937,0,Africa
Algeria,DZA,103,1938,0,Africa
Algeria,DZA,103,1939,0,Africa
Algeria,DZA,103,1940,0,Africa
Algeria,DZA,103,1941,0,Africa
Algeria,DZA,103,1942,0,Africa
Algeria,DZA,103,1943,0,Africa
Algeria,DZA,103,1944,0,Africa
Algeria,DZA,103,1945,0,Africa
Algeria,DZA,103,1946,0,Africa
Algeria,DZA,103,1947,0,Africa
Algeria,DZA,103,1948,6,Africa
Algeria,DZA,103,1949,6,Africa
Algeria,DZA,103,1950,6,Africa
Algeria,DZA,103,1951,6,Africa
Algeria,DZA,103,1952,6,Africa
Algeria,DZA,103,1953,6,Africa
Algeria,DZA,103,1954,6,Africa
Algeria,DZA,103,1955,6,Africa
Algeria,DZA,103,1956,6,Africa
Algeria,DZA,103,1957,0,Africa
Algeria,DZA,103,1958,0,Africa
Algeria,DZA,103,1959,0,Africa
Algeria,DZA,103,1960,0,Africa
Algeria,DZA,103,1961,0,Africa
Algeria,DZA,103,1962,100,Africa
Algeria,DZA,103,1963,100,Africa
Algeria,DZA,103,1964,100,Africa
Algeria,DZA,103,1965,0,Africa
Algeria,DZA,103,1966,0,Africa
Algeria,DZA,103,1967,0,Africa
Algeria,DZA,103,1968,0,Africa
Algeria,DZA,103,1969,0,Africa
Algeria,DZA,103,1970,0,Africa
Algeria,DZA,103,1971,0,Africa
Algeria,DZA,103,1972,0,Africa
Algeria,DZA,103,1973,0,Africa
Algeria,DZA,103,1974,0,Africa
Algeria,DZA,103,1975,0,Africa
Algeria,DZA,103,1976,0,Africa
Algeria,DZA,103,1977,100,Africa
Algeria,DZA,103,1978,100,Africa
Algeria,DZA,103,1979,100,Africa
Algeria,DZA,103,1980,100,Africa
Algeria,DZA,103,1981,100,Africa
Algeria,DZA,103,1982,100,Africa
Algeria,DZA,103,1983,100,Africa
Algeria,DZA,103,1984,100,Africa
Algeria,DZA,103,1985,100,Africa
Algeria,DZA,103,1986,100,Africa
Algeria,DZA,103,1987,100,Africa
Algeria,DZA,103,1988,100,Africa
Algeria,DZA,103,1989,100,Africa
Algeria,DZA,103,1990,100,Africa
Algeria,DZA,103,1991,100,Africa
Algeria,DZA,103,1992,0,Africa
Algeria,DZA,103,1993,0,Africa
Algeria,DZA,103,1994,0,Africa
Algeria,DZA,103,1995,100,Africa
Algeria,DZA,103,1996,100,Africa
Algeria,DZA,103,1997,100,Africa
Algeria,DZA,103,1998,100,Africa
Algeria,DZA,103,1999,100,Africa
Algeria,DZA,103,2000,100,Africa
Angola,AGO,104,1900,0,Africa
Angola,AGO,104,1901,0,Africa
Angola,AGO,104,1902,0,Africa
Angola,AGO,104,1903,0,Africa
Angola,AGO,104,1904,0,Africa
Angola,AGO,104,1905,0,Africa
Angola,AGO,104,1906,0,Africa
Angola,AGO,104,1907,0,Africa
Angola,AGO,104,1908,0,Africa
Angola,AGO,104,1909,0,Africa
Angola,AGO,104,1910,0,Africa
Angola,AGO,104,1911,0,Africa
Angola,AGO,104,1912,0,Africa
Angola,AGO,104,1913,0,Africa
Angola,AGO,104,1914,0,Africa
Angola,AGO,104,1915,0,Africa
Angola,AGO,104,1916,0,Africa
Angola,AGO,104,1917,0,Africa
Angola,AGO,104,1918,0,Africa
Angola,AGO,104,1919,0,Africa
Angola,AGO,104,1920,0,Africa
Angola,AGO,104,1921,0,Africa
Angola,AGO,104,1922,0,Africa
Angola,AGO,104,1923,0,Africa
Angola,AGO,104,1924,0,Africa
Angola,AGO,104,1925,0,Africa
Angola,AGO,104,1926,0,Africa
Angola,AGO,104,1927,0,Africa
Angola,AGO,104,1928,0,Africa
Angola,AGO,104,1929,0,Africa
Angola,AGO,104,1930,0,Africa
Angola,AGO,104,1931,0,Africa
Angola,AGO,104,1932,0,Africa
Angola,AGO,104,1933,0,Africa
Angola,AGO,104,1934,0,Africa
Angola,AGO,104,1935,0,Africa
Angola,AGO,104,1936,0,Africa
Angola,AGO,104,1937,0,Africa
Angola,AGO,104,1938,0,Africa
Angola,AGO,104,1939,0,Africa
Angola,AGO,104,1940,0,Africa
Angola,AGO,104,1941,0,Africa
Angola,AGO,104,1942,0,Africa
Angola,AGO,104,1943,0,Africa
Angola,AGO,104,1944,0,Africa
Angola,AGO,104,1945,0,Africa
Angola,AGO,104,1946,0,Africa
Angola,AGO,104,1947,0,Africa
Angola,AGO,104,1948,0,Africa
Angola,AGO,104,1949,0,Africa
Angola,AGO,104,1950,0,Africa
Angola,AGO,104,1951,0,Africa
Angola,AGO,104,1952,0,Africa
Angola,AGO,104,1953,0,Africa
Angola,AGO,104,1954,0,Africa
Angola,AGO,104,1955,0,Africa
Angola,AGO,104,1956,0,Africa
Angola,AGO,104,1957,0,Africa
Angola,AGO,104,1958,0,Africa
Angola,AGO,104,1959,0,Africa
Angola,AGO,104,1960,0,Africa
Angola,AGO,104,1961,0,Africa
Angola,AGO,104,1962,0,Africa
Angola,AGO,104,1963,0,Africa
Angola,AGO,104,1964,0,Africa
Angola,AGO,104,1965,0,Africa
Angola,AGO,104,1966,0,Africa
Angola,AGO,104,1967,0,Africa
Angola,AGO,104,1968,0,Africa
Angola,AGO,104,1969,0,Africa
Angola,AGO,104,1970,0,Africa
Angola,AGO,104,1971,0,Africa
Angola,AGO,104,1972,0,Africa
Angola,AGO,104,1973,21,Africa
Angola,AGO,104,1974,21,Africa
Angola,AGO,104,1975,0,Africa
Angola,AGO,104,1976,0,Africa
Angola,AGO,104,1977,0,Africa
Angola,AGO,104,1978,0,Africa
Angola,AGO,104,1979,0,Africa
Angola,AGO,104,1980,100,Africa
Angola,AGO,104,1981,100,Africa
Angola,AGO,104,1982,100,Africa
Angola,AGO,104,1983,100,Africa
Angola,AGO,104,1984,100,Africa
Angola,AGO,104,1985,100,Africa
Angola,AGO,104,1986,100,Africa
Angola,AGO,104,1987,100,Africa
Angola,AGO,104,1988,100,Africa
Angola,AGO,104,1989,100,Africa
Angola,AGO,104,1990,100,Africa
Angola,AGO,104,1991,100,Africa
Angola,AGO,104,1992,100,Africa
Angola,AGO,104,1993,100,Africa
Angola,AGO,104,1994,100,Africa
Angola,AGO,104,1995,100,Africa
Angola,AGO,104,1996,100,Africa
Angola,AGO,104,1997,100,Africa
Angola,AGO,104,1998,100,Africa
Angola,AGO,104,1999,100,Africa
Angola,AGO,104,2000,100,Africa
Armenia,ARM,105,1990,100,Asia
Armenia,ARM,105,1991,100,Asia
Armenia,ARM,105,1992,100,Asia
Armenia,ARM,105,1993,100,Asia
Armenia,ARM,105,1994,100,Asia
Armenia,ARM,105,1995,100,Asia
Armenia,ARM,105,1996,100,Asia
Armenia,ARM,105,1997,100,Asia
Armenia,ARM,105,1998,100,Asia
Armenia,ARM,105,1999,100,Asia
Armenia,ARM,105,2000,100,Asia
Azerbaijan,AZE,106,1990,100,Asia
Azerbaijan,AZE,106,1991,100,Asia
Azerbaijan,AZE,106,1992,100,Asia
Azerbaijan,AZE,106,1993,100,Asia
Azerbaijan,AZE,106,1994,100,Asia
Azerbaijan,AZE,106,1995,100,Asia
Azerbaijan,AZE,106,1996,100,Asia
Azerbaijan,AZE,106,1997,100,Asia
Azerbaijan,AZE,106,1998,100,Asia
Azerbaijan,AZE,106,1999,100,Asia
Azerbaijan,AZE,106,2000,100,Asia
Belarus,BLR,107,1990,100,Europe
Belarus,BLR,107,1991,100,Europe
Belarus,BLR,107,1992,100,Europe
Belarus,BLR,107,1993,100,Europe
Belarus,BLR,107,1994,100,Europe
Belarus,BLR,107,1995,100,Europe
Belarus,BLR,107,1996,100,Europe
Belarus,BLR,107,1997,100,Europe
Belarus,BLR,107,1998,100,Europe
Belarus,BLR,107,1999,100,Europe
Belarus,BLR,107,2000,100,Europe
Cameroon,CMR,108,1961,100,Africa
Cameroon,CMR,108,1962,100,Africa
Cameroon,CMR,108,1963,100,Africa
Cameroon,CMR,108,1964,100,Africa
Cameroon,CMR,108,1965,100,Africa
Cameroon,CMR,108,1966,100,Africa
Cameroon,CMR,108,1967,100,Africa
Cameroon,CMR,108,1968,100,Africa
Cameroon,CMR,108,1969,100,Africa
Cameroon,CMR,108,1970,100,Africa
Cameroon,CMR,108,1971,100,Africa
Cameroon,CMR,108,1972,100,Africa
Cameroon,CMR,108,1973,100,Africa
Cameroon,CMR,108,1974,100,Africa
Cameroon,CMR,108,1975,100,Africa
Cameroon,CMR,108,1976,100,Africa
Cameroon,CMR,108,1977,100,Africa
Cameroon,CMR,108,1978,100,Africa
Cameroon,CMR,108,1979,100,Africa
Cameroon,CMR,108,1980,100,Africa
Cameroon,CMR,108,1981,100,Africa
Cameroon,CMR,108,1982,100,Africa
Cameroon,CMR,108,1983,100,Africa
Cameroon,CMR,108,1984,100,Africa
Cameroon,CMR,108,1985,100,Africa
Cameroon,CMR,108,1986,100,Africa
Cameroon,CMR,108,1987,100,Africa
Cameroon,CMR,108,1988,100,Africa
Cameroon,CMR,108,1989,100,Africa
Cameroon,CMR,108,1990,100,Africa
Cameroon,CMR,108,1991,100,Africa
Cameroon,CMR,108,1992,100,Africa
Cameroon,CMR,108,1993,100,Africa
Cameroon,CMR,108,1994,100,Africa
Cameroon,CMR,108,1995,100,Africa
Cameroon,CMR,108,1996,100,Africa
Cameroon,CMR,108,1997,100,Africa
Cameroon,CMR,108,1998,100,Africa
Cameroon,CMR,108,1999,100,Africa
Cameroon,CMR,108,2000,100,Africa
Chad,TCD,109,1920,0,Africa
Chad,TCD,109,1921,0,Africa
Chad,TCD,109,1922,0,Africa
Chad,TCD,109,1923,0,Africa
Chad,TCD,109,1924,0,Africa
Chad,TCD,109,1925,0,Africa
Chad,TCD,109,1926,0,Africa
Chad,TCD,109,1927,0,Africa
Chad,TCD,109,1928,0,Africa
Chad,TCD,109,1929,0,Africa
Chad,TCD,109,1930,0,Africa
Chad,TCD,109,1931,0,Africa
Chad,TCD,109,1932,0,Africa
Chad,TCD,109,1933,0,Africa
Chad,TCD,109,1934,0,Africa
Chad,TCD,109,1935,0,Africa
Chad,TCD,109,1936,0,Africa
Chad,TCD,109,1937,0,Africa
Chad,TCD,109,1938,0,Africa
Chad,TCD,109,1939,0,Africa
Chad,TCD,109,1940,0,Africa
Chad,TCD,109,1941,0,Africa
Chad,TCD,109,1942,0,Africa
Chad,TCD,109,1943,0,Africa
Chad,TCD,109,1944,0,Africa
Chad,TCD,109,1945,0,Africa
Chad,TCD,109,1946,2,Africa
Chad,TCD,109,1947,2,Africa
Chad,TCD,109,1948,2,Africa
Chad,TCD,109,1949,2,Africa
Chad,TCD,109,1950,2,Africa
Chad,TCD,109,1951,2,Africa
Chad,TCD,109,1952,15,Africa
Chad,TCD,109,1953,15,Africa
Chad,TCD,109,1954,15,Africa
Chad,TCD,109,1955,15,Africa
Chad,TCD,109,1956,15,Africa
Chad,TCD,109,1957,100,Africa
Chad,TCD,109,1958,100,Africa
Chad,TCD,109,1959,100,Africa
Chad,TCD,109,1960,100,Africa
Chad,TCD,109,1961,100,Africa
Chad,TCD,109,1962,100,Africa
Chad,TCD,109,1963,100,Africa
Chad,TCD,109,1964,100,Africa
Chad,TCD,109,1965,100,Africa
Chad,TCD,109,1966,100,Africa
Chad,TCD,109,1967,100,Africa
Chad,TCD,109,1968,100,Africa
Chad,TCD,109,1969,100,Africa
Chad,TCD,109,1970,100,Africa
Chad,TCD,109,1971,100,Africa
Chad,TCD,109,1972,100,Africa
Chad,TCD,109,1973,100,Africa
Chad,TCD,109,1974,100,Africa
Chad,TCD,109,1975,0,Africa
Chad,TCD,109,1976,0,Africa
Chad,TCD,109,1977,0,Africa
Chad,TCD,109,1978,0,Africa
Chad,TCD,109,1979,0,Africa
Chad,TCD,109,1980,0,Africa
Chad,TCD,109,1981,0,Africa
Chad,TCD,109,1982,0,Africa
Chad,TCD,109,1983,0,Africa
Chad,TCD,109,1984,0,Africa
Chad,TCD,109,1985,0,Africa
Chad,TCD,109,1986,0,Africa
Chad,TCD,109,1987,0,Africa
Chad,TCD,109,1988,0,Africa
Chad,TCD,109,1989,0,Africa
Chad,TCD,109,1990,100,Africa
Chad,TCD,109,1991,0,Africa
Chad,TCD,109,1992,0,Africa
Chad,TCD,109,1993,0,Africa
Chad,TCD,109,1994,0,Africa
Chad,TCD,109,1995,0,Africa
Chad,TCD,109,1996,100,Africa
Chad,TCD,109,1997,100,Africa
Chad,TCD,109,1998,100,Africa
Chad,TCD,109,1999,100,Africa
Chad,TCD,109,2000,100,Africa
China,CHN,110,1900,0,Asia
China,CHN,110,1901,0,Asia
China,CHN,110,1902,0,Asia
China,CHN,110,1903,0,Asia
China,CHN,110,1904,0,Asia
China,CHN,110,1905,0,Asia
China,CHN,110,1906,0,Asia
China,CHN,110,1907,0,Asia
China,CHN,110,1908,0,Asia
China,CHN,110,1909,0,Asia
China,CHN,110,1910,0,Asia
China,CHN,110,1911,0,Asia
China,CHN,110,1912,0,Asia
China,CHN,110,1913,0,Asia
China,CHN,110,1914,0,Asia
China,CHN,110,1915,0,Asia
China,CHN,110,1916,0,Asia
China,CHN,110,1917,0,Asia
China,CHN,110,1918,0,Asia
China,CHN,110,1919,0,Asia
China,CHN,110,1920,0,Asia
China,CHN,110,1921,0,Asia
China,CHN,110,1922,0,Asia
China,CHN,110,1923,0,Asia
China,CHN,110,1924,0,Asia
China,CHN,110,1925,0,Asia
China,CHN,110,1926,0,Asia
China,CHN,110,1927,0,Asia
China,CHN,110,1928,0,Asia
China,CHN,110,1929,0,Asia
China,CHN,110,1930,0,Asia
China,CHN,110,1931,0,Asia
China,CHN,110,1932,0,Asia
China,CHN,110,1933,0,Asia
China,CHN,110,1934,0,Asia
China,CHN,110,1935,0,Asia
China,CHN,110,1936,0,Asia
China,CHN,110,1937,0,Asia
China,CHN,110,1938,0,Asia
China,CHN,110,1939,0,Asia
China,CHN,110,1940,0,Asia
China,CHN,110,1941,0,Asia
China,CHN,110,1942,0,Asia
China,CHN,110,1943,0,Asia
China,CHN,110,1944,0,Asia
China,CHN,110,1945,0,Asia
China,CHN,110,1946,0,Asia
China,CHN,110,1947,0,Asia
China,CHN,110,1948,0,Asia
China,CHN,110,1949,0,Asia
China,CHN,110,1950,0,Asia
China,CHN,110,1951,0,Asia
China,CHN,110,1952,0,Asia
China,CHN,110,1953,0,Asia
China,CHN,110,1954,100,Asia
China,CHN,110,1955,100,Asia
China,CHN,110,1956,100,Asia
China,CHN,110,1957,100,Asia
China,CHN,110,1958,100,Asia
China,CHN,110,1959,100,Asia
China,CHN,110,1960,100,Asia
China,CHN,110,1961,100,Asia
China,CHN,110,1962,100,Asia
China,CHN,110,1963,100,Asia
China,CHN,110,1964,100,Asia
China,CHN,110,1965,0,Asia
China,CHN,110,1966,0,Asia
China,CHN,110,1967,0,Asia
China,CHN,110,1968,0,Asia
China,CHN,110,1969,0,Asia
China,CHN,110,1970,0,Asia
China,CHN,110,1971,0,Asia
China,CHN,110,1972,0,Asia
China,CHN,110,1973,0,Asia
China,CHN,110,1974,0,Asia
China,CHN,110,1975,100,Asia
China,CHN,110,1976,0,Asia
China,CHN,110,1977,0,Asia
China,CHN,110,1978,100,Asia
China,CHN,110,1979,100,Asia
China,CHN,110,1980,100,Asia
China,CHN,110,1981,100,Asia
China,CHN,110,1982,100,Asia
China,CHN,110,1983,100,Asia
China,CHN,110,1984,100,Asia
China,CHN,110,1985,100,Asia
China,CHN,110,1986,100,Asia
